REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2016/09/15 23:30:00,5660.2,45.52,TRADE
VIC1,2016/09/16 00:00:00,5689.32,41.47,TRADE
VIC1,2016/09/16 00:30:00,5437.7,38.37,TRADE
VIC1,2016/09/16 01:00:00,5172.67,37.01,TRADE
VIC1,2016/09/16 01:30:00,4925.62,33.95,TRADE
VIC1,2016/09/16 02:00:00,4732.76,32.53,TRADE
VIC1,2016/09/16 02:30:00,4606.38,30.54,TRADE
VIC1,2016/09/16 03:00:00,4480.92,28.28,TRADE
VIC1,2016/09/16 03:30:00,4406.29,27.71,TRADE
VIC1,2016/09/16 04:00:00,4381.39,27.17,TRADE
VIC1,2016/09/16 04:30:00,4394.12,27.34,TRADE
VIC1,2016/09/16 05:00:00,4417.17,28.48,TRADE
VIC1,2016/09/16 05:30:00,4328.62,27.69,TRADE
VIC1,2016/09/16 06:00:00,4576.6,29.34,TRADE
VIC1,2016/09/16 06:30:00,5297.91,56.99,TRADE
VIC1,2016/09/16 07:00:00,5776.96,104.74,TRADE
VIC1,2016/09/16 07:30:00,6032.22,68.60,TRADE
VIC1,2016/09/16 08:00:00,6268.86,79.79,TRADE
VIC1,2016/09/16 08:30:00,6335.41,64.81,TRADE
VIC1,2016/09/16 09:00:00,6305.05,55.73,TRADE
VIC1,2016/09/16 09:30:00,6226.53,51.56,TRADE
VIC1,2016/09/16 10:00:00,6006.66,48.81,TRADE
VIC1,2016/09/16 10:30:00,5914.37,48.04,TRADE
VIC1,2016/09/16 11:00:00,5846.11,45.14,TRADE
VIC1,2016/09/16 11:30:00,5797.92,36,TRADE
VIC1,2016/09/16 12:00:00,5786.01,38.74,TRADE
VIC1,2016/09/16 12:30:00,5668.1,30.79,TRADE
VIC1,2016/09/16 13:00:00,5536.96,27.86,TRADE
VIC1,2016/09/16 13:30:00,5482.65,29.74,TRADE
VIC1,2016/09/16 14:00:00,5395.24,31.52,TRADE
VIC1,2016/09/16 14:30:00,5345.95,30.09,TRADE
VIC1,2016/09/16 15:00:00,5401.06,28.79,TRADE
VIC1,2016/09/16 15:30:00,5422.04,34.17,TRADE
VIC1,2016/09/16 16:00:00,5529.37,37.44,TRADE
VIC1,2016/09/16 16:30:00,5583.47,45.92,TRADE
VIC1,2016/09/16 17:00:00,5669.21,55.55,TRADE
VIC1,2016/09/16 17:30:00,5869.88,53.19,TRADE
VIC1,2016/09/16 18:00:00,6071.49,67.43,TRADE
VIC1,2016/09/16 18:30:00,6187.69,70.42,TRADE
VIC1,2016/09/16 19:00:00,6250.47,72.02,TRADE
VIC1,2016/09/16 19:30:00,6106.68,60,TRADE
VIC1,2016/09/16 20:00:00,5991.77,50.69,TRADE
VIC1,2016/09/16 20:30:00,5882.48,58.70,TRADE
VIC1,2016/09/16 21:00:00,5806.78,56.45,TRADE
VIC1,2016/09/16 21:30:00,5662.63,47.15,TRADE
VIC1,2016/09/16 22:00:00,5469.89,39.44,TRADE
VIC1,2016/09/16 22:30:00,5315.36,64.02,TRADE
VIC1,2016/09/16 23:00:00,5252.3,53.91,TRADE
VIC1,2016/09/16 23:30:00,5423.17,46.44,TRADE
VIC1,2016/09/17 00:00:00,5412.25,45.14,TRADE
VIC1,2016/09/17 00:30:00,5157.7,39.50,TRADE
VIC1,2016/09/17 01:00:00,4915.67,32.52,TRADE
VIC1,2016/09/17 01:30:00,4664.72,30.60,TRADE
VIC1,2016/09/17 02:00:00,4445.28,30.94,TRADE
VIC1,2016/09/17 02:30:00,4246.85,27.29,TRADE
VIC1,2016/09/17 03:00:00,4091.2,26.06,TRADE
VIC1,2016/09/17 03:30:00,4057.5,25.52,TRADE
VIC1,2016/09/17 04:00:00,3978.73,23.36,TRADE
VIC1,2016/09/17 04:30:00,3889.43,22.31,TRADE
VIC1,2016/09/17 05:00:00,3899.52,20.33,TRADE
VIC1,2016/09/17 05:30:00,3925.27,22.82,TRADE
VIC1,2016/09/17 06:00:00,4045.11,25.37,TRADE
VIC1,2016/09/17 06:30:00,4168.13,26.39,TRADE
VIC1,2016/09/17 07:00:00,4326.26,28.82,TRADE
VIC1,2016/09/17 07:30:00,4326.49,29.24,TRADE
VIC1,2016/09/17 08:00:00,4497.29,32.51,TRADE
VIC1,2016/09/17 08:30:00,4608.94,38.53,TRADE
VIC1,2016/09/17 09:00:00,4637.33,40.68,TRADE
VIC1,2016/09/17 09:30:00,4543.18,45.29,TRADE
VIC1,2016/09/17 10:00:00,4459.51,34.52,TRADE
VIC1,2016/09/17 10:30:00,4372.67,31.44,TRADE
VIC1,2016/09/17 11:00:00,4249.76,29.20,TRADE
VIC1,2016/09/17 11:30:00,4200.75,27.43,TRADE
VIC1,2016/09/17 12:00:00,4209.09,27.80,TRADE
VIC1,2016/09/17 12:30:00,4128.98,26.40,TRADE
VIC1,2016/09/17 13:00:00,4157.71,27.91,TRADE
VIC1,2016/09/17 13:30:00,4119.82,28.25,TRADE
VIC1,2016/09/17 14:00:00,4078.45,29.47,TRADE
VIC1,2016/09/17 14:30:00,4062.13,31.06,TRADE
VIC1,2016/09/17 15:00:00,4060.76,32.31,TRADE
VIC1,2016/09/17 15:30:00,4069.65,35.64,TRADE
VIC1,2016/09/17 16:00:00,4202.91,37.46,TRADE
VIC1,2016/09/17 16:30:00,4383.51,37.61,TRADE
VIC1,2016/09/17 17:00:00,4498.1,32.03,TRADE
VIC1,2016/09/17 17:30:00,4660.87,37.22,TRADE
VIC1,2016/09/17 18:00:00,4864.09,55.02,TRADE
VIC1,2016/09/17 18:30:00,5053.32,63.62,TRADE
VIC1,2016/09/17 19:00:00,5224.74,71.37,TRADE
VIC1,2016/09/17 19:30:00,5124.99,54.32,TRADE
VIC1,2016/09/17 20:00:00,5001.71,50.16,TRADE
VIC1,2016/09/17 20:30:00,4845.13,55.93,TRADE
VIC1,2016/09/17 21:00:00,4734.8,45.66,TRADE
VIC1,2016/09/17 21:30:00,4608.38,38.11,TRADE
VIC1,2016/09/17 22:00:00,4503.07,34.59,TRADE
VIC1,2016/09/17 22:30:00,4444.97,36.41,TRADE
VIC1,2016/09/17 23:00:00,4457.75,32.76,TRADE
VIC1,2016/09/17 23:30:00,4804.61,36.43,TRADE
VIC1,2016/09/18 00:00:00,4847.17,34.63,TRADE
VIC1,2016/09/18 00:30:00,4638.77,32.36,TRADE
VIC1,2016/09/18 01:00:00,4447.12,28.86,TRADE
VIC1,2016/09/18 01:30:00,4244.71,30.83,TRADE
VIC1,2016/09/18 02:00:00,4027.68,28.29,TRADE
VIC1,2016/09/18 02:30:00,3851.44,26.59,TRADE
VIC1,2016/09/18 03:00:00,3679.87,23.12,TRADE
VIC1,2016/09/18 03:30:00,3594.4,21.96,TRADE
VIC1,2016/09/18 04:00:00,3517.9,22.42,TRADE
VIC1,2016/09/18 04:30:00,3494.31,22.01,TRADE
VIC1,2016/09/18 05:00:00,3545.85,22.59,TRADE
VIC1,2016/09/18 05:30:00,3567.47,23.94,TRADE
VIC1,2016/09/18 06:00:00,3615.32,28.80,TRADE
VIC1,2016/09/18 06:30:00,3757.84,29.73,TRADE
VIC1,2016/09/18 07:00:00,3804.89,27.98,TRADE
VIC1,2016/09/18 07:30:00,3845.42,26.43,TRADE
VIC1,2016/09/18 08:00:00,4019.81,31.77,TRADE
VIC1,2016/09/18 08:30:00,4172.35,43.23,TRADE
VIC1,2016/09/18 09:00:00,4369.06,55.58,TRADE
VIC1,2016/09/18 09:30:00,4531.74,80.67,TRADE
VIC1,2016/09/18 10:00:00,4622.6,71.21,TRADE
VIC1,2016/09/18 10:30:00,4722.34,56.62,TRADE
VIC1,2016/09/18 11:00:00,4734.71,56.33,TRADE
VIC1,2016/09/18 11:30:00,4760.79,60.58,TRADE
VIC1,2016/09/18 12:00:00,4751.4,64.78,TRADE
VIC1,2016/09/18 12:30:00,4802.17,61.71,TRADE
VIC1,2016/09/18 13:00:00,4789.31,39.97,TRADE
VIC1,2016/09/18 13:30:00,4802.65,43.53,TRADE
VIC1,2016/09/18 14:00:00,4797.91,43.55,TRADE
VIC1,2016/09/18 14:30:00,4791.76,35.93,TRADE
VIC1,2016/09/18 15:00:00,4782.79,44.50,TRADE
VIC1,2016/09/18 15:30:00,4740.02,45.42,TRADE
VIC1,2016/09/18 16:00:00,4791.89,44.20,TRADE
VIC1,2016/09/18 16:30:00,4807.49,50.83,TRADE
VIC1,2016/09/18 17:00:00,4993.98,59.85,TRADE
VIC1,2016/09/18 17:30:00,5208.09,51.12,TRADE
VIC1,2016/09/18 18:00:00,5461.91,60.50,TRADE
VIC1,2016/09/18 18:30:00,5696.65,78.55,TRADE
VIC1,2016/09/18 19:00:00,5827.12,84.17,TRADE
VIC1,2016/09/18 19:30:00,5725.16,66.89,TRADE
VIC1,2016/09/18 20:00:00,5592.94,64.29,TRADE
VIC1,2016/09/18 20:30:00,5492.74,64.46,TRADE
VIC1,2016/09/18 21:00:00,5380.14,62.48,TRADE
VIC1,2016/09/18 21:30:00,5182.45,62.90,TRADE
VIC1,2016/09/18 22:00:00,5017.8,49.77,TRADE
VIC1,2016/09/18 22:30:00,4896,52.79,TRADE
VIC1,2016/09/18 23:00:00,4803.59,58.97,TRADE
VIC1,2016/09/18 23:30:00,5079.73,47.57,TRADE
VIC1,2016/09/19 00:00:00,5101.84,81.14,TRADE
VIC1,2016/09/19 00:30:00,4885.15,46.85,TRADE
VIC1,2016/09/19 01:00:00,4705.5,35.75,TRADE
VIC1,2016/09/19 01:30:00,4498.22,38.70,TRADE
VIC1,2016/09/19 02:00:00,4324.89,31.48,TRADE
VIC1,2016/09/19 02:30:00,4203.69,29,TRADE
VIC1,2016/09/19 03:00:00,4088.09,29.11,TRADE
VIC1,2016/09/19 03:30:00,4054.23,30.34,TRADE
VIC1,2016/09/19 04:00:00,4045.72,29.74,TRADE
VIC1,2016/09/19 04:30:00,4061.73,30.34,TRADE
VIC1,2016/09/19 05:00:00,4127.27,30.40,TRADE
VIC1,2016/09/19 05:30:00,4315.12,33.98,TRADE
VIC1,2016/09/19 06:00:00,4570.6,41.98,TRADE
VIC1,2016/09/19 06:30:00,5110.69,76.60,TRADE
VIC1,2016/09/19 07:00:00,5403.37,68.20,TRADE
VIC1,2016/09/19 07:30:00,5606.55,62.02,TRADE
VIC1,2016/09/19 08:00:00,5864.05,89.04,TRADE
VIC1,2016/09/19 08:30:00,5969.47,90.60,TRADE
VIC1,2016/09/19 09:00:00,5991.05,88.36,TRADE
VIC1,2016/09/19 09:30:00,5937.67,68.55,TRADE
VIC1,2016/09/19 10:00:00,5808.56,60.10,TRADE
VIC1,2016/09/19 10:30:00,5689.3,54.59,TRADE
VIC1,2016/09/19 11:00:00,5728.34,55,TRADE
VIC1,2016/09/19 11:30:00,5645.23,51.50,TRADE
VIC1,2016/09/19 12:00:00,5598.51,50.57,TRADE
VIC1,2016/09/19 12:30:00,5555.57,49.83,TRADE
VIC1,2016/09/19 13:00:00,5413.18,45.60,TRADE
VIC1,2016/09/19 13:30:00,5503.98,50.05,TRADE
VIC1,2016/09/19 14:00:00,5477.82,43.81,TRADE
VIC1,2016/09/19 14:30:00,5450.88,41.44,TRADE
VIC1,2016/09/19 15:00:00,5365.7,43.50,TRADE
VIC1,2016/09/19 15:30:00,5320.01,39.59,TRADE
VIC1,2016/09/19 16:00:00,5326.89,49.70,TRADE
VIC1,2016/09/19 16:30:00,5361.75,49.14,TRADE
VIC1,2016/09/19 17:00:00,5476.55,75.06,TRADE
VIC1,2016/09/19 17:30:00,5616.81,59.60,TRADE
VIC1,2016/09/19 18:00:00,5799.99,64.55,TRADE
VIC1,2016/09/19 18:30:00,6044.05,84.63,TRADE
VIC1,2016/09/19 19:00:00,6331.34,97.51,TRADE
VIC1,2016/09/19 19:30:00,6249.89,70.24,TRADE
VIC1,2016/09/19 20:00:00,6171.8,76.17,TRADE
VIC1,2016/09/19 20:30:00,6059.31,69.71,TRADE
VIC1,2016/09/19 21:00:00,5934.63,59.41,TRADE
VIC1,2016/09/19 21:30:00,5720.55,61.64,TRADE
VIC1,2016/09/19 22:00:00,5504.84,42.94,TRADE
VIC1,2016/09/19 22:30:00,5271.33,48.78,TRADE
VIC1,2016/09/19 23:00:00,5156.82,45.15,TRADE
VIC1,2016/09/19 23:30:00,5333.65,53.02,TRADE
VIC1,2016/09/20 00:00:00,5311.39,44.94,TRADE
VIC1,2016/09/20 00:30:00,5088.04,29.89,TRADE
VIC1,2016/09/20 01:00:00,4886.77,28.53,TRADE
VIC1,2016/09/20 01:30:00,4650.4,28.98,TRADE
VIC1,2016/09/20 02:00:00,4454.4,24.95,TRADE
VIC1,2016/09/20 02:30:00,4233.87,22.64,TRADE
VIC1,2016/09/20 03:00:00,4087.78,19.97,TRADE
VIC1,2016/09/20 03:30:00,4062.61,15.06,TRADE
VIC1,2016/09/20 04:00:00,4027.68,15.52,TRADE
VIC1,2016/09/20 04:30:00,4049.76,21.17,TRADE
VIC1,2016/09/20 05:00:00,4105.42,23.01,TRADE
VIC1,2016/09/20 05:30:00,4301.76,25.31,TRADE
VIC1,2016/09/20 06:00:00,4532.46,27.98,TRADE
VIC1,2016/09/20 06:30:00,4934.24,42.44,TRADE
VIC1,2016/09/20 07:00:00,5311.26,51.82,TRADE
VIC1,2016/09/20 07:30:00,5420.07,42.36,TRADE
VIC1,2016/09/20 08:00:00,5582.89,38.42,TRADE
VIC1,2016/09/20 08:30:00,5630.14,43.77,TRADE
VIC1,2016/09/20 09:00:00,5612.69,38.80,TRADE
VIC1,2016/09/20 09:30:00,5505.46,46.95,TRADE
VIC1,2016/09/20 10:00:00,5353.67,46.72,TRADE
VIC1,2016/09/20 10:30:00,5254.87,41.80,TRADE
VIC1,2016/09/20 11:00:00,5124.61,38.56,TRADE
VIC1,2016/09/20 11:30:00,5066.02,28.67,TRADE
VIC1,2016/09/20 12:00:00,5090.01,28.93,TRADE
VIC1,2016/09/20 12:30:00,5028.43,28.59,TRADE
VIC1,2016/09/20 13:00:00,4973.39,29.52,TRADE
VIC1,2016/09/20 13:30:00,5031.38,40.92,TRADE
VIC1,2016/09/20 14:00:00,5069.67,44.45,TRADE
VIC1,2016/09/20 14:30:00,5083.48,43.72,TRADE
VIC1,2016/09/20 15:00:00,5155.23,53.21,TRADE
VIC1,2016/09/20 15:30:00,5150.32,55.47,TRADE
VIC1,2016/09/20 16:00:00,5191.46,46.41,TRADE
VIC1,2016/09/20 16:30:00,5322.92,46.60,TRADE
VIC1,2016/09/20 17:00:00,5422.84,47.72,TRADE
VIC1,2016/09/20 17:30:00,5551.39,47.70,TRADE
VIC1,2016/09/20 18:00:00,5674.01,64.90,TRADE
VIC1,2016/09/20 18:30:00,5847.27,82.88,TRADE
VIC1,2016/09/20 19:00:00,6064.83,136.52,TRADE
VIC1,2016/09/20 19:30:00,5972.54,58.67,TRADE
VIC1,2016/09/20 20:00:00,5843.26,52.08,TRADE
VIC1,2016/09/20 20:30:00,5708.59,51.31,TRADE
VIC1,2016/09/20 21:00:00,5593.17,49.25,TRADE
VIC1,2016/09/20 21:30:00,5421.18,49.40,TRADE
VIC1,2016/09/20 22:00:00,5236.77,33.67,TRADE
VIC1,2016/09/20 22:30:00,5083.89,51.89,TRADE
VIC1,2016/09/20 23:00:00,4969.05,37,TRADE
VIC1,2016/09/20 23:30:00,5255.27,33.46,TRADE
VIC1,2016/09/21 00:00:00,5253.12,37,TRADE
VIC1,2016/09/21 00:30:00,5017.79,31.70,TRADE
VIC1,2016/09/21 01:00:00,4852.03,27.43,TRADE
VIC1,2016/09/21 01:30:00,4661.37,28.93,TRADE
VIC1,2016/09/21 02:00:00,4501.92,28.10,TRADE
VIC1,2016/09/21 02:30:00,4340.72,26.22,TRADE
VIC1,2016/09/21 03:00:00,4224.79,25.19,TRADE
VIC1,2016/09/21 03:30:00,4139.68,24.90,TRADE
VIC1,2016/09/21 04:00:00,4106.78,24.87,TRADE
VIC1,2016/09/21 04:30:00,4058.57,24.89,TRADE
VIC1,2016/09/21 05:00:00,4140.48,25.17,TRADE
VIC1,2016/09/21 05:30:00,4281.52,25.95,TRADE
VIC1,2016/09/21 06:00:00,4534.22,28.27,TRADE
VIC1,2016/09/21 06:30:00,4946.87,40.50,TRADE
VIC1,2016/09/21 07:00:00,5280.03,56.41,TRADE
VIC1,2016/09/21 07:30:00,5487.29,52.31,TRADE
VIC1,2016/09/21 08:00:00,5794.92,68.41,TRADE
VIC1,2016/09/21 08:30:00,5988.11,76.19,TRADE
VIC1,2016/09/21 09:00:00,6078.17,68.31,TRADE
VIC1,2016/09/21 09:30:00,6081.7,59.13,TRADE
VIC1,2016/09/21 10:00:00,6002.92,68.24,TRADE
VIC1,2016/09/21 10:30:00,5936,67.80,TRADE
VIC1,2016/09/21 11:00:00,5894.83,61.82,TRADE
VIC1,2016/09/21 11:30:00,5816.04,53.01,TRADE
VIC1,2016/09/21 12:00:00,5695.86,45.58,TRADE
VIC1,2016/09/21 12:30:00,5569.56,38.75,TRADE
VIC1,2016/09/21 13:00:00,5478.55,35.94,TRADE
VIC1,2016/09/21 13:30:00,5490.02,44.53,TRADE
VIC1,2016/09/21 14:00:00,5423.62,45.89,TRADE
VIC1,2016/09/21 14:30:00,5395.69,55.88,TRADE
VIC1,2016/09/21 15:00:00,5419.36,46.53,TRADE
VIC1,2016/09/21 15:30:00,5414.72,53.35,TRADE
VIC1,2016/09/21 16:00:00,5429.84,65.38,TRADE
VIC1,2016/09/21 16:30:00,5538.33,61.32,TRADE
VIC1,2016/09/21 17:00:00,5594.55,62.23,TRADE
VIC1,2016/09/21 17:30:00,5700.62,41.06,TRADE
VIC1,2016/09/21 18:00:00,5849.4,50.79,TRADE
VIC1,2016/09/21 18:30:00,5930.37,72.31,TRADE
VIC1,2016/09/21 19:00:00,6112.82,89.63,TRADE
VIC1,2016/09/21 19:30:00,6048.49,69.36,TRADE
VIC1,2016/09/21 20:00:00,5846.57,81.37,TRADE
VIC1,2016/09/21 20:30:00,5710.68,90.08,TRADE
VIC1,2016/09/21 21:00:00,5569.68,66.56,TRADE
VIC1,2016/09/21 21:30:00,5388.96,58.63,TRADE
VIC1,2016/09/21 22:00:00,5178.28,46.08,TRADE
VIC1,2016/09/21 22:30:00,5007.91,67.63,TRADE
VIC1,2016/09/21 23:00:00,4955.93,54.84,TRADE
VIC1,2016/09/21 23:30:00,5247.46,53.73,TRADE
VIC1,2016/09/22 00:00:00,5222.95,54.88,TRADE
VIC1,2016/09/22 00:30:00,4958.6,70.36,TRADE
VIC1,2016/09/22 01:00:00,4765.42,51.71,TRADE
VIC1,2016/09/22 01:30:00,4606.23,45.14,TRADE
VIC1,2016/09/22 02:00:00,4400.31,40.67,TRADE
VIC1,2016/09/22 02:30:00,4248.77,39.42,TRADE
VIC1,2016/09/22 03:00:00,4150.14,38.49,TRADE
VIC1,2016/09/22 03:30:00,4092.05,32.76,TRADE
VIC1,2016/09/22 04:00:00,4053.15,30.29,TRADE
VIC1,2016/09/22 04:30:00,3987.99,25.67,TRADE
VIC1,2016/09/22 05:00:00,4047.68,29.09,TRADE
VIC1,2016/09/22 05:30:00,4228.44,40.97,TRADE
VIC1,2016/09/22 06:00:00,4459.24,36.94,TRADE
VIC1,2016/09/22 06:30:00,4862.58,18.09,TRADE
VIC1,2016/09/22 07:00:00,5275.89,56.41,TRADE
VIC1,2016/09/22 07:30:00,5440.38,48.45,TRADE
VIC1,2016/09/22 08:00:00,5728.06,59.88,TRADE
VIC1,2016/09/22 08:30:00,5886.57,64.86,TRADE
VIC1,2016/09/22 09:00:00,5940.85,68.71,TRADE
VIC1,2016/09/22 09:30:00,5959.15,52.21,TRADE
VIC1,2016/09/22 10:00:00,5889.42,64.17,TRADE
VIC1,2016/09/22 10:30:00,5843.48,58.71,TRADE
VIC1,2016/09/22 11:00:00,5846.62,62.37,TRADE
VIC1,2016/09/22 11:30:00,5840.56,70.60,TRADE
VIC1,2016/09/22 12:00:00,5807.82,72.73,TRADE
VIC1,2016/09/22 12:30:00,5802.39,63.30,TRADE
VIC1,2016/09/22 13:00:00,5779.17,52.96,TRADE
VIC1,2016/09/22 13:30:00,5794.4,47.01,TRADE
VIC1,2016/09/22 14:00:00,5775.69,39.96,TRADE
VIC1,2016/09/22 14:30:00,5828.23,48.41,TRADE
VIC1,2016/09/22 15:00:00,5774.58,47.08,TRADE
VIC1,2016/09/22 15:30:00,5797.47,52.94,TRADE
VIC1,2016/09/22 16:00:00,5800.7,59.60,TRADE
VIC1,2016/09/22 16:30:00,5858.41,54.88,TRADE
VIC1,2016/09/22 17:00:00,5976.39,57.09,TRADE
VIC1,2016/09/22 17:30:00,6098.75,43.48,TRADE
VIC1,2016/09/22 18:00:00,6271.52,57.93,TRADE
VIC1,2016/09/22 18:30:00,6427.89,73.72,TRADE
VIC1,2016/09/22 19:00:00,6621.58,115.99,TRADE
VIC1,2016/09/22 19:30:00,6480.29,72.40,TRADE
VIC1,2016/09/22 20:00:00,6420.52,83.02,TRADE
VIC1,2016/09/22 20:30:00,6258.64,66.55,TRADE
VIC1,2016/09/22 21:00:00,6152.19,55.14,TRADE
VIC1,2016/09/22 21:30:00,5976.85,52.83,TRADE
VIC1,2016/09/22 22:00:00,5666.78,41.62,TRADE
VIC1,2016/09/22 22:30:00,5536.04,62.58,TRADE
VIC1,2016/09/22 23:00:00,5426.44,57.39,TRADE
VIC1,2016/09/22 23:30:00,5647.41,57.61,TRADE
VIC1,2016/09/23 00:00:00,5628.99,70.38,TRADE
VIC1,2016/09/23 00:30:00,5379.7,60.10,TRADE
VIC1,2016/09/23 01:00:00,5139.52,45.62,TRADE
VIC1,2016/09/23 01:30:00,4943.3,39.59,TRADE
VIC1,2016/09/23 02:00:00,4713.2,46.06,TRADE
VIC1,2016/09/23 02:30:00,4568.96,43.73,TRADE
VIC1,2016/09/23 03:00:00,4451.12,49.13,TRADE
VIC1,2016/09/23 03:30:00,4364.73,42.86,TRADE
VIC1,2016/09/23 04:00:00,4302.88,34.22,TRADE
VIC1,2016/09/23 04:30:00,4301.1,37.16,TRADE
VIC1,2016/09/23 05:00:00,4346.56,37.27,TRADE
VIC1,2016/09/23 05:30:00,4546.11,52.34,TRADE
VIC1,2016/09/23 06:00:00,4813.59,51.94,TRADE
VIC1,2016/09/23 06:30:00,5227.6,51,TRADE
VIC1,2016/09/23 07:00:00,5573.41,64.02,TRADE
VIC1,2016/09/23 07:30:00,5728.18,51.43,TRADE
VIC1,2016/09/23 08:00:00,5923.29,47.86,TRADE
VIC1,2016/09/23 08:30:00,5999.47,44.60,TRADE
VIC1,2016/09/23 09:00:00,6030.46,42.04,TRADE
VIC1,2016/09/23 09:30:00,5946.61,48.52,TRADE
VIC1,2016/09/23 10:00:00,5825.19,50.60,TRADE
VIC1,2016/09/23 10:30:00,5731.05,45.24,TRADE
VIC1,2016/09/23 11:00:00,5718.16,38.89,TRADE
VIC1,2016/09/23 11:30:00,5645.24,36.90,TRADE
